customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,total_score,segment,predicted_clv,value_segment
16978,78,3,569.38,3,3,3,333,9,Promising,192.73431614594526,Low Value
16979,4,9,2231.84,5,5,4,554,14,Champions,1491.8801549174132,Medium Value
16980,255,3,1168.73,2,3,4,234,9,Need Attention,616.1192831656062,Low-Medium Value
16983,13,11,3633.9,5,5,5,555,15,Champions,2501.0085220686387,Medium-High Value
16984,88,9,10154.5,3,5,5,355,13,Loyal Customers,4754.641048549129,High Value
16985,17,21,4007.56,5,5,5,555,15,Champions,1770.2275619952145,Medium-High Value
16986,30,10,2981.75,4,5,5,455,14,Champions,1348.3859165583267,Medium Value
16987,3,11,2263.94,5,5,4,554,14,Champions,944.2003493819465,Medium Value
16988,5,2,382.67,5,3,2,532,10,Potential Loyalists,170.4609695294867,Low Value
16989,7,4,160.05,5,4,1,541,10,Loyal Customers,270.2062724446823,Low Value
16992,11,13,5396.55,5,5,5,555,15,Champions,2525.5130286708313,Medium-High Value
16993,464,2,632.85,1,3,3,133,7,About to Sleep,185.81154206334128,Low Value
16996,30,9,1800.5600000000002,4,5,4,454,13,Champions,1295.9515456855308,Medium Value
16997,288,2,234.0,2,3,2,232,7,Need Attention,128.2640322465294,Low Value
16998,150,3,32.4,3,3,1,331,7,Need Attention,16.463409035706633,Low Value
16999,23,2,305.82,4,3,2,432,9,Potential Loyalists,707.2659848509048,Medium Value
17000,396,2,406.3,2,3,2,232,7,Need Attention,168.53579769570536,Low Value
17001,1,19,6572.8,5,5,5,555,15,Champions,3369.4147720621363,High Value
17002,86,7,1913.75,3,4,4,344,11,Loyal Customers,865.4225028300488,Medium Value
17003,402,4,830.16,2,4,3,243,9,Need Attention,363.71814895541524,Low-Medium Value
17004,46,4,1381.28,4,4,4,444,12,Champions,826.9368836475985,Medium Value
17005,471,2,535.0,1,3,3,133,7,About to Sleep,153.60883796720094,Low Value
17006,5,8,1426.57,5,5,4,554,14,Champions,655.4807023684456,Low-Medium Value
17007,51,7,1045.85,4,4,4,444,12,Champions,694.233977593677,Medium Value
17011,30,3,536.7,4,3,3,433,10,Potential Loyalists,185.57911152132726,Low Value
17014,8,3,586.33,5,3,3,533,11,Potential Loyalists,1999.7544166752257,Medium-High Value
17015,29,3,1842.56,4,3,4,434,11,Potential Loyalists,2254.147342341722,Medium-High Value
17017,3,28,9781.39,5,5,5,555,15,Champions,4333.000234265206,High Value
17018,41,3,537.9,4,3,3,433,10,Potential Loyalists,164.96202106232647,Low Value
17019,11,11,3947.3,5,5,5,555,15,Champions,1644.0298745930388,Medium Value
17020,542,2,935.62,1,3,3,133,7,About to Sleep,244.51568697542623,Low Value
17021,442,6,1006.9000000000001,1,4,3,143,8,About to Sleep,481.83407772328565,Low-Medium Value
17022,31,2,260.0,4,3,2,432,9,Potential Loyalists,101.6083383022918,Low Value
17023,417,3,800.1800000000001,1,3,3,133,7,About to Sleep,258.79562910152106,Low Value
17024,45,3,95.85,4,3,1,431,8,Potential Loyalists,137.42664660299386,Low Value
17025,61,5,867.32,3,4,3,343,10,Loyal Customers,366.0657672863509,Low-Medium Value
17026,370,2,87.3,2,3,1,231,6,Need Attention,35.4291441142503,Low Value
17027,79,9,1227.21,3,5,4,354,12,Loyal Customers,505.25262464508734,Low-Medium Value
17028,581,3,1593.83,1,3,4,134,8,About to Sleep,498.29667026566693,Low-Medium Value
17029,437,2,325.3,1,3,2,132,6,About to Sleep,104.40903142940734,Low Value
17031,12,5,799.85,5,4,3,543,12,Loyal Customers,372.5120158827593,Low-Medium Value
17032,548,8,2940.85,1,5,5,155,11,About to Sleep,1193.4913913905268,Medium Value
17033,86,4,722.59,3,4,3,343,10,Loyal Customers,462.0912745207535,Low-Medium Value
17034,16,5,1139.32,5,4,4,544,13,Champions,601.0844468948676,Low-Medium Value
17035,246,4,613.59,2,4,3,243,9,Need Attention,211.12101522621913,Low Value
17038,30,2,743.17,4,3,3,433,10,Potential Loyalists,303.05927268005695,Low-Medium Value
17040,138,2,186.05,3,3,1,331,7,Need Attention,57.213310490213544,Low Value
17041,27,6,1686.28,4,4,4,444,12,Champions,792.1207029210211,Medium Value
17042,3,5,1044.38,5,4,4,544,13,Champions,1146.788079195891,Medium Value
17043,32,8,2369.95,4,5,5,455,14,Champions,960.4824897530572,Medium Value
17044,375,7,1123.3200000000002,2,4,4,244,10,Need Attention,508.7747938637729,Low-Medium Value
17045,113,5,747.78,3,4,3,343,10,Loyal Customers,471.94328036200017,Low-Medium Value
17046,157,5,1559.99,3,4,4,344,11,Loyal Customers,680.7550878653813,Low-Medium Value
17047,85,6,2289.23,3,4,4,344,11,Loyal Customers,881.1717169844467,Medium Value
17048,118,7,1813.68,3,4,4,344,11,Loyal Customers,761.8410956209265,Medium Value
17049,3,19,9281.98,5,5,5,555,15,Champions,4603.302991755269,High Value
17050,96,10,3915.26,3,5,5,355,13,Loyal Customers,1747.1321218481012,Medium-High Value
17051,194,4,714.39,2,4,3,243,9,Need Attention,288.5352199622973,Low-Medium Value
17054,28,5,1290.93,4,4,4,444,12,Champions,1429.132835689723,Medium Value
17058,82,3,1179.89,3,3,4,334,10,Promising,1111.2764318150446,Medium Value
17059,30,9,5531.73,4,5,5,455,14,Champions,2437.9853044502843,Medium-High Value
17061,74,8,1763.41,3,5,4,354,12,Loyal Customers,2255.376837217902,Medium-High Value
17062,314,6,1208.22,2,4,4,244,10,Need Attention,774.4082975520275,Medium Value
17063,21,13,3638.53,4,5,5,455,14,Champions,1536.658050266343,Medium Value
17064,59,3,782.85,4,3,3,433,10,Potential Loyalists,540.5544417249965,Low-Medium Value
17065,638,2,194.7,1,3,1,131,5,About to Sleep,51.6019682281191,Low Value
17067,725,3,301.9,1,3,2,132,6,About to Sleep,92.9660161216145,Low Value
17068,12,47,9076.08,5,5,5,555,15,Champions,4837.671149850763,High Value
17069,28,14,5506.13,4,5,5,455,14,Champions,2345.598669869991,Medium-High Value
17070,114,2,445.32,3,3,2,332,8,Promising,183.81825551927295,Low Value
17071,28,13,3801.2000000000003,4,5,5,455,14,Champions,1734.6331993687943,Medium-High Value
17073,18,4,1446.09,5,4,4,544,13,Champions,3390.8031215898727,High Value
17075,18,10,2241.73,5,5,4,554,14,Champions,939.6314624346717,Medium Value
17076,36,6,803.43,4,4,3,443,11,Loyal Customers,307.5737038952979,Low-Medium Value
17078,36,2,378.2,4,3,2,432,9,Potential Loyalists,1824.2872716308088,Medium-High Value
17080,22,6,815.21,4,4,3,443,11,Loyal Customers,436.91674795997176,Low-Medium Value
17081,25,6,964.39,4,4,3,443,11,Loyal Customers,414.91911944395423,Low-Medium Value
17082,33,6,4153.7300000000005,4,4,5,445,13,Champions,1614.3146738238027,Medium Value
17083,109,9,2415.99,3,5,5,355,13,Loyal Customers,1085.515154697171,Medium Value
17084,35,3,4959.37,4,3,5,435,12,Potential Loyalists,2826.232585806353,Medium-High Value
17085,123,28,7823.41,3,5,5,355,13,Loyal Customers,3475.102289126674,High Value
17086,7,6,1520.68,5,4,4,544,13,Champions,6791.813973166114,High Value
17088,28,4,1991.01,4,4,4,444,12,Champions,1992.8927490547794,Medium-High Value
17090,4,11,2054.6,5,5,4,554,14,Champions,1243.9312628844284,Medium Value
17091,3,19,7741.5,5,5,5,555,15,Champions,3429.8613807355223,High Value
17092,50,11,5454.71,4,5,5,455,14,Champions,2484.21298807896,Medium-High Value
17094,322,2,402.20000000000005,2,3,2,232,7,Need Attention,160.5245446750184,Low Value
17095,23,7,2130.65,4,4,4,444,12,Champions,851.7193266374122,Medium Value
17096,15,11,3657.1800000000003,5,5,5,555,15,Champions,2026.346122471867,Medium-High Value
17097,2,9,1340.45,5,5,4,554,14,Champions,937.8006899351966,Medium Value
17098,382,2,383.62,2,3,2,232,7,Need Attention,119.93535612161597,Low Value
17100,18,2,971.74,5,3,3,533,11,Potential Loyalists,9650.302044779959,High Value
17101,30,6,1285.45,4,4,4,444,12,Champions,658.8269279731703,Low-Medium Value
17105,159,2,665.78,3,3,3,333,9,Promising,368.52813837524246,Low-Medium Value
17107,33,9,6118.4,4,5,5,455,14,Champions,2716.491755967194,Medium-High Value
17109,29,8,1295.46,4,5,4,454,13,Champions,770.0969716795987,Medium Value
17110,165,3,510.7,3,3,2,332,8,Promising,188.76742416120197,Low Value
17111,47,2,476.58,4,3,2,432,9,Potential Loyalists,189.76219890259333,Low Value
17113,574,6,2322.59,1,4,5,145,10,About to Sleep,937.6230412173842,Medium Value
17114,6,8,808.62,5,5,3,553,13,Loyal Customers,715.2795496960778,Medium Value
17115,8,7,2561.69,5,4,5,545,14,Champions,1010.0746388379043,Medium Value
17119,3,2,606.91,5,3,3,533,11,Potential Loyalists,1736.6489159574298,Medium-High Value
17122,119,4,570.5,3,4,3,343,10,Loyal Customers,289.5250264910162,Low-Medium Value
17123,162,3,895.57,3,3,3,333,9,Promising,352.4374032492529,Low-Medium Value
17126,152,9,1998.84,3,5,4,354,12,Loyal Customers,1292.9367274195413,Medium Value
17127,429,5,836.4300000000001,1,4,3,143,8,About to Sleep,307.81747524185556,Low-Medium Value
17131,5,5,2313.57,5,4,5,545,14,Champions,8332.61106890555,High Value
17132,452,2,1272.8,1,3,4,134,8,About to Sleep,441.2360146278616,Low-Medium Value
17133,16,6,103.26,5,4,1,541,10,Loyal Customers,46.265895697134674,Low Value
17134,107,3,637.1,3,3,3,333,9,Promising,325.1977260025877,Low-Medium Value
17135,16,8,1707.84,5,5,4,554,14,Champions,872.9656179901294,Medium Value
17137,416,6,1133.63,1,4,4,144,9,About to Sleep,471.1629791826582,Low-Medium Value
17138,276,7,4327.27,2,4,5,245,11,Need Attention,1863.6642512252236,Medium-High Value
17139,16,24,14165.36,5,5,5,555,15,Champions,6576.293324095061,High Value
17141,418,4,754.33,1,4,3,143,8,About to Sleep,279.68661535564775,Low Value
17142,239,4,1012.25,2,4,3,243,9,Need Attention,375.31687244807233,Low-Medium Value
17143,417,2,924.11,1,3,3,133,7,About to Sleep,303.52907521464635,Low-Medium Value
17144,1,2,730.17,5,3,3,533,11,Potential Loyalists,1467.5214140739772,Medium Value
17145,513,4,3014.71,1,4,5,145,10,About to Sleep,1160.2475360592694,Medium Value
17146,106,13,5296.34,3,5,5,355,13,Loyal Customers,2445.5678779862806,Medium-High Value
17147,23,9,2591.25,4,5,5,455,14,Champions,1115.8190149466113,Medium Value
17150,377,6,1375.65,2,4,4,244,10,Need Attention,528.0711912141587,Low-Medium Value
17152,195,2,228.29999999999998,2,3,1,231,6,Need Attention,147.1107359081989,Low Value
17155,18,7,633.26,5,4,3,543,12,Loyal Customers,249.01596757659118,Low Value
17157,8,18,1978.86,5,5,4,554,14,Champions,859.7361134333709,Medium Value
17158,32,5,1980.0,4,4,4,444,12,Champions,834.3857746333691,Medium Value
17159,22,5,2023.09,4,4,4,444,12,Champions,848.5727212111312,Medium Value
17160,31,17,10209.16,4,5,5,455,14,Champions,4414.113296103735,High Value
17162,29,10,1715.46,4,5,4,454,13,Champions,1709.2004933505789,Medium-High Value
17163,78,3,529.78,3,3,3,333,9,Promising,176.67303537489445,Low Value
17164,33,7,2467.35,4,4,5,445,13,Champions,2625.3354898930747,Medium-High Value
17165,284,6,1794.32,2,4,4,244,10,Need Attention,693.5168479472165,Medium Value
17166,39,2,206.34,4,3,1,431,8,Potential Loyalists,171.60389304523292,Low Value
17167,380,3,867.11,2,3,3,233,8,Need Attention,439.6121724339306,Low-Medium Value
17169,58,3,1156.73,4,3,4,434,11,Potential Loyalists,451.2681374663388,Low-Medium Value
17170,374,2,178.68,2,3,1,231,6,Need Attention,77.74705836194204,Low Value
17171,289,2,384.59000000000003,2,3,2,232,7,Need Attention,98.22822039774859,Low Value
17172,79,3,956.5699999999999,3,3,3,333,9,Promising,296.59144514631384,Low-Medium Value
17173,5,8,2894.7000000000003,5,5,5,555,15,Champions,6578.668538580917,High Value
17175,44,4,1265.29,4,4,4,444,12,Champions,1086.173159218884,Medium Value
17176,202,3,575.92,2,3,3,233,8,Need Attention,191.77586445352864,Low Value
17179,178,6,1507.26,3,4,4,344,11,Loyal Customers,754.6409285001979,Medium Value
17180,56,11,2256.98,4,5,4,454,13,Champions,1009.9053043773658,Medium Value
17181,57,2,154.33,4,3,1,431,8,Potential Loyalists,43.78981781049286,Low Value
17183,8,6,1219.41,5,4,4,544,13,Champions,3299.1716398898793,High Value
17184,569,2,198.41000000000003,1,3,1,131,5,About to Sleep,45.94896957847914,Low Value
17185,592,3,229.46,1,3,1,131,5,About to Sleep,86.51893055496762,Low Value
17187,227,2,395.71,2,3,2,232,7,Need Attention,127.24990591521724,Low Value
17188,11,13,3115.4300000000003,5,5,5,555,15,Champions,1330.156603241155,Medium Value
17189,106,5,957.63,3,4,3,343,10,Loyal Customers,350.98615492862154,Low-Medium Value
17190,59,6,1183.51,4,4,4,444,12,Champions,517.9042278632891,Low-Medium Value
17191,28,15,4836.05,4,5,5,455,14,Champions,2067.901340078792,Medium-High Value
17193,36,9,1184.2,4,5,4,454,13,Champions,482.25283560743554,Low-Medium Value
17194,274,3,623.5,2,3,3,233,8,Need Attention,265.31345197420296,Low Value
17198,24,3,1213.88,4,3,4,434,11,Potential Loyalists,738.5034293791095,Medium Value
17200,387,3,176.71,2,3,1,231,6,Need Attention,61.102449780014425,Low Value
17201,54,4,1242.04,4,4,4,444,12,Champions,471.5641222882371,Low-Medium Value
17203,36,10,2387.37,4,5,5,455,14,Champions,1874.6535563632328,Medium-High Value
17204,175,9,3855.65,3,5,5,355,13,Loyal Customers,2115.570479494992,Medium-High Value
17205,54,3,853.85,4,3,3,433,10,Potential Loyalists,341.39068919129136,Low-Medium Value
17209,649,3,334.4,1,3,2,132,6,About to Sleep,102.27439965036032,Low Value
17211,27,13,4046.65,4,5,5,455,14,Champions,1739.663589698416,Medium-High Value
17212,253,3,677.11,2,3,3,233,8,Need Attention,313.6183336654807,Low-Medium Value
17213,40,13,5182.3,4,5,5,455,14,Champions,2230.9591666704405,Medium-High Value
17214,60,6,984.12,3,4,3,343,10,Loyal Customers,773.4879080450904,Medium Value
17217,234,2,152.55,2,3,1,231,6,Need Attention,41.673836616021376,Low Value
17218,4,18,4192.68,5,5,5,555,15,Champions,1960.4397599364668,Medium-High Value
17219,32,2,259.13,4,3,2,432,9,Potential Loyalists,105.16327736913723,Low Value
17220,24,21,4481.75,4,5,5,455,14,Champions,2094.7858582553877,Medium-High Value
17221,7,5,630.15,5,4,3,543,12,Loyal Customers,280.8866166303501,Low Value
17222,65,6,1534.21,3,4,4,344,11,Loyal Customers,619.3562557602172,Low-Medium Value
17223,310,3,720.53,2,3,3,233,8,Need Attention,433.6695706935765,Low-Medium Value
17226,309,3,559.92,2,3,3,233,8,Need Attention,189.8175596070336,Low Value
17227,19,12,1174.38,5,5,4,554,14,Champions,525.2713754205913,Low-Medium Value
17228,16,13,3177.24,5,5,5,555,15,Champions,1554.598435776784,Medium Value
17229,96,2,318.76,3,3,2,332,8,Promising,378.9790664205593,Low-Medium Value
17230,264,16,4532.55,2,5,5,255,12,Need Attention,1965.4444033475381,Medium-High Value
17231,12,25,7197.04,5,5,5,555,15,Champions,3191.37262935337,Medium-High Value
17232,3,2,421.52,5,3,2,532,10,Potential Loyalists,5083.114560667758,High Value
17233,35,3,560.86,4,3,3,433,10,Potential Loyalists,174.37908154084502,Low Value
17235,25,8,1410.1200000000001,4,5,4,454,13,Champions,754.7355226112163,Medium Value
17236,13,12,1579.06,5,5,4,554,14,Champions,762.4682877850511,Medium Value
17237,11,4,912.08,5,4,3,543,12,Loyal Customers,606.2321493316454,Low-Medium Value
17238,3,32,7783.1,5,5,5,555,15,Champions,3449.671237297034,High Value
17239,313,4,641.0500000000001,2,4,3,243,9,Need Attention,308.62930955036086,Low-Medium Value
17241,385,12,2209.69,2,5,4,254,11,Need Attention,1034.6919575122042,Medium Value
17242,108,5,1928.52,3,4,4,344,11,Loyal Customers,761.6014740057748,Medium Value
17243,1,68,17397.52,5,5,5,555,15,Champions,7853.359710421056,High Value
17244,53,5,1493.97,4,4,4,444,12,Champions,550.5510971807422,Low-Medium Value
17245,205,2,371.63,2,3,2,232,7,Need Attention,91.1931200902128,Low Value
17246,547,2,38.92,1,3,1,131,5,About to Sleep,8.915487420651734,Low Value
17248,120,2,546.16,3,3,3,333,9,Promising,191.69666672302597,Low Value
17250,4,2,384.52,5,3,2,532,10,Potential Loyalists,249.6809071214025,Low Value
17251,363,3,812.4300000000001,2,3,3,233,8,Need Attention,252.59565170671596,Low Value
17252,117,2,353.86,3,3,2,332,8,Promising,322.9233822784274,Low-Medium Value
17254,5,3,470.73,5,3,2,532,10,Potential Loyalists,264.905130954671,Low Value
17255,41,4,799.13,4,4,3,443,11,Loyal Customers,454.76646377793236,Low-Medium Value
17256,107,4,206.43,3,4,1,341,8,Loyal Customers,87.27241563298368,Low Value
17257,436,2,192.73,1,3,1,131,5,About to Sleep,74.62813353662935,Low Value
17258,397,2,417.3,2,3,2,232,7,Need Attention,106.10114073083894,Low Value
17259,148,6,1889.34,3,4,4,344,11,Loyal Customers,812.869574684765,Medium Value
17262,227,2,66.9,2,3,1,231,6,Need Attention,19.175671043534514,Low Value
17265,139,2,562.9,3,3,3,333,9,Promising,527.9569258187082,Low-Medium Value
17266,2,5,517.73,5,4,3,543,12,Loyal Customers,218.51592226301995,Low Value
17267,127,2,250.12,3,3,2,332,8,Promising,335.133330674759,Low-Medium Value
17268,150,7,544.05,3,4,3,343,10,Loyal Customers,215.39935155381596,Low Value
17270,469,2,441.2,1,3,2,132,6,About to Sleep,101.89617335091832,Low Value
17272,42,4,2007.03,4,4,4,444,12,Champions,1939.9189243747207,Medium-High Value
17274,35,2,577.38,4,3,3,433,10,Potential Loyalists,246.77683411293253,Low Value
17277,228,2,976.25,2,3,3,233,8,Need Attention,511.85261103211354,Low-Medium Value
17278,241,2,271.24,2,3,2,232,7,Need Attention,81.1922131358503,Low Value
17282,130,5,1418.1399999999999,3,4,4,344,11,Loyal Customers,699.0339664925909,Medium Value
17284,60,7,2563.7,3,4,5,345,12,Loyal Customers,1912.3105969731437,Medium-High Value
17285,628,2,428.34,1,3,2,132,6,About to Sleep,109.2371575149337,Low Value
17286,22,3,323.48,4,3,2,432,9,Potential Loyalists,182.49586271292273,Low Value
17287,26,21,4111.96,4,5,5,455,14,Champions,1796.6004801191718,Medium-High Value
17288,9,11,2429.18,5,5,5,555,15,Champions,1897.335815200513,Medium-High Value
17289,32,9,1922.19,4,5,4,454,13,Champions,901.433223698226,Medium Value
17290,4,8,1364.28,5,5,4,554,14,Champions,555.9596879414447,Low-Medium Value
17292,472,2,195.43,1,3,1,131,5,About to Sleep,57.08252051841959,Low Value
17293,8,16,3208.56,5,5,5,555,15,Champions,1381.8593639664737,Medium Value
17294,669,2,253.95,1,3,2,132,6,About to Sleep,64.18174231417865,Low Value
17295,29,3,556.95,4,3,3,433,10,Potential Loyalists,1958.9110621428954,Medium-High Value
17298,101,5,874.36,3,4,3,343,10,Loyal Customers,368.4613868224408,Low-Medium Value
17299,12,6,948.48,5,4,3,543,12,Loyal Customers,556.0008271901409,Low-Medium Value
17300,391,2,393.64,2,3,2,232,7,Need Attention,138.16368076910052,Low Value
17301,21,2,330.43,4,3,2,432,9,Potential Loyalists,89.54290328002071,Low Value
17302,15,5,910.13,5,4,3,543,12,Loyal Customers,806.0524847954807,Medium Value
17306,11,7,250.56,5,4,2,542,11,Loyal Customers,179.94080046654932,Low Value
17307,395,7,938.47,2,4,3,243,9,Need Attention,454.1948065402299,Low-Medium Value
17309,95,3,330.59,3,3,2,332,8,Promising,110.73857327259773,Low Value
17311,78,6,2729.88,3,4,5,345,12,Loyal Customers,1139.651739366329,Medium Value
17312,155,2,154.70000000000002,3,3,1,331,7,Need Attention,165.30004605836132,Low Value
17314,25,17,4764.63,4,5,5,455,14,Champions,2057.274160453545,Medium-High Value
17315,2,43,7784.41,5,5,5,555,15,Champions,5861.410928138702,High Value
17320,100,6,2762.57,3,4,5,345,12,Loyal Customers,1133.1246128252344,Medium Value
17321,8,6,1661.28,5,4,4,544,13,Champions,810.1315036893651,Medium Value
17322,376,5,922.59,2,4,3,243,9,Need Attention,338.6028888998539,Low-Medium Value
17323,15,12,1565.59,5,5,4,554,14,Champions,694.2306739213498,Medium Value
17324,18,11,1231.23,5,5,4,554,14,Champions,524.9086756696396,Low-Medium Value
17325,280,3,609.5699999999999,2,3,3,233,8,Need Attention,214.06419892393214,Low Value
17326,408,2,321.95,2,3,2,232,7,Need Attention,102.94239183489708,Low Value
17327,410,2,50.349999999999994,2,3,1,231,6,Need Attention,15.12526203176026,Low Value
17329,14,5,867.27,5,4,3,543,12,Loyal Customers,318.7327686670699,Low-Medium Value
17330,68,3,254.0,3,3,2,332,8,Promising,88.37062374853465,Low Value
17332,528,5,838.27,1,4,3,143,8,About to Sleep,345.70236801336046,Low-Medium Value
17334,302,3,564.95,2,3,3,233,8,Need Attention,313.2293605243913,Low-Medium Value
17335,384,2,508.0,2,3,2,232,7,Need Attention,125.38551220460948,Low Value
17337,151,4,2027.8700000000001,3,4,4,344,11,Loyal Customers,1661.929657001598,Medium-High Value
17338,17,17,12142.57,5,5,5,555,15,Champions,6048.264034396176,High Value
17339,94,3,279.56,3,3,2,332,8,Promising,123.87675033414817,Low Value
17340,30,18,16578.88,4,5,5,455,14,Champions,7986.258408865265,High Value
17341,157,5,1808.23,3,4,4,344,11,Loyal Customers,906.2012054862686,Medium Value
17342,380,4,601.74,2,4,3,243,9,Need Attention,227.77904659959557,Low Value
17343,355,6,1192.14,2,4,4,244,10,Need Attention,456.38190677686976,Low-Medium Value
17344,46,2,387.11,4,3,2,432,9,Potential Loyalists,89.77238408160652,Low Value
17345,15,10,1604.68,5,5,4,554,14,Champions,661.6574470069005,Low-Medium Value
17346,4,26,5323.0,5,5,5,555,15,Champions,2880.325836123014,Medium-High Value
17348,15,9,2476.41,5,5,5,555,15,Champions,1163.158535466336,Medium Value
17349,179,4,618.25,3,4,3,343,10,Loyal Customers,248.5161302850669,Low Value
17350,8,7,1784.001,5,4,4,544,13,Champions,764.9169321056784,Medium Value
17351,36,12,1265.73,4,5,4,454,13,Champions,538.1345512213281,Low-Medium Value
17354,51,4,727.13,4,4,3,443,11,Loyal Customers,431.23618471694334,Low-Medium Value
17356,312,5,798.15,2,4,3,243,9,Need Attention,313.3688401905265,Low-Medium Value
17357,24,2,243.32,4,3,2,432,9,Potential Loyalists,1786.033989683661,Medium-High Value
17358,303,5,866.05,2,4,3,243,9,Need Attention,358.8022029169827,Low-Medium Value
17359,11,2,284.46,5,3,2,532,10,Potential Loyalists,74.22610521114616,Low Value
17360,17,6,1231.3799999999999,5,4,4,544,13,Champions,798.3454665495107,Medium Value
17361,49,5,797.24,4,4,3,443,11,Loyal Customers,319.0399276430538,Low-Medium Value
17362,239,7,1024.04,2,4,4,244,10,Need Attention,422.18496468671066,Low-Medium Value
17363,395,3,504.96,2,3,2,232,7,Need Attention,283.45954718258344,Low Value
17364,1,27,10993.64,5,5,5,555,15,Champions,4889.939227550675,High Value
17365,13,15,8085.78,5,5,5,555,15,Champions,3769.482617366083,High Value
17366,432,2,1019.92,1,3,3,133,7,About to Sleep,378.4377565963663,Low-Medium Value
17368,23,13,1818.69,4,5,4,454,13,Champions,784.0215837951522,Medium Value
17370,73,4,446.18,3,4,2,342,9,Loyal Customers,668.5815710661886,Low-Medium Value
17371,17,6,662.55,5,4,3,543,12,Loyal Customers,255.02912380496724,Low Value
17372,41,28,4301.06,4,5,5,455,14,Champions,1905.3011880304039,Medium-High Value
17373,40,7,1167.5,4,4,4,444,12,Champions,521.4405932656073,Low-Medium Value
17374,219,3,727.11,2,3,3,233,8,Need Attention,415.4151970429142,Low-Medium Value
17375,199,4,660.55,2,4,3,243,9,Need Attention,388.11411151967775,Low-Medium Value
17376,71,4,453.64,3,4,2,342,9,Loyal Customers,220.07557521860207,Low Value
17377,24,78,15191.92,4,5,5,455,14,Champions,6870.859104459612,High Value
17380,434,3,255.0,1,3,2,132,6,About to Sleep,107.49231294901051,Low Value
17381,67,16,1323.58,3,5,4,354,12,Loyal Customers,855.0571363596497,Medium Value
17382,65,8,643.8,3,5,3,353,11,Loyal Customers,334.2847021661193,Low-Medium Value
17383,4,2,200.54,5,3,1,531,9,Potential Loyalists,74.9035366105954,Low Value
17384,19,3,150.55,5,3,1,531,9,Potential Loyalists,72.72325809584169,Low Value
17386,8,4,503.05,5,4,2,542,11,Loyal Customers,331.75000330291664,Low-Medium Value
17387,20,2,784.11,4,3,3,433,10,Potential Loyalists,4011.4630898791065,High Value
17388,78,7,632.85,3,4,3,343,10,Loyal Customers,317.4299678725068,Low-Medium Value
17389,3,47,6379.9400000000005,5,5,5,555,15,Champions,2868.527201827567,Medium-High Value
17392,307,3,626.56,2,3,3,233,8,Need Attention,314.11943615975633,Low-Medium Value
17393,411,2,300.03,2,3,2,232,7,Need Attention,104.0100891489608,Low Value
17396,149,6,784.8,3,4,3,343,10,Loyal Customers,501.8741364312919,Low-Medium Value
17397,22,3,1233.18,4,3,4,434,11,Potential Loyalists,668.8933223494834,Low-Medium Value
17398,115,3,653.38,3,3,3,333,9,Promising,579.0427180807392,Low-Medium Value
17400,126,8,4677.05,3,5,5,355,13,Loyal Customers,1916.5252462631538,Medium-High Value
17402,5,20,1964.84,5,5,4,554,14,Champions,872.9378851184817,Medium Value
17403,36,2,400.57,4,3,2,432,9,Potential Loyalists,150.28154611845795,Low Value
17404,26,14,1257.28,4,5,4,454,13,Champions,562.3400941804032,Low-Medium Value
17405,1,3,1031.41,5,3,4,534,12,Potential Loyalists,1558.2012693861454,Medium Value
17406,333,10,3580.35,2,5,5,255,12,Need Attention,1486.3690561053945,Medium Value
17408,163,3,164.89,3,3,1,331,7,Need Attention,72.35281577399144,Low Value
17409,185,10,1663.19,3,5,4,354,12,Loyal Customers,694.2609508027094,Medium Value
17410,16,5,1142.72,5,4,4,544,13,Champions,1442.4002389346197,Medium Value
17411,12,5,1425.38,5,4,4,544,13,Champions,523.1335542115932,Low-Medium Value
17412,3,16,3827.52,5,5,5,555,15,Champions,1646.1927105205805,Medium-High Value
17414,185,3,84.0,3,3,1,331,7,Need Attention,25.72589136796487,Low Value
17416,30,21,12040.56,4,5,5,455,14,Champions,5347.965099610896,High Value
17418,42,3,670.0600000000001,4,3,3,433,10,Potential Loyalists,390.7552959524929,Low-Medium Value
17419,11,18,6203.32,5,5,5,555,15,Champions,2900.587493347711,Medium-High Value
17420,50,6,1084.43,4,4,4,444,12,Champions,762.8339790356837,Medium Value
17421,386,3,1059.41,2,3,4,234,9,Need Attention,324.89759199412407,Low-Medium Value
17422,16,11,3594.76,5,5,5,555,15,Champions,2066.358646505803,Medium-High Value
17423,46,3,683.59,4,3,3,433,10,Potential Loyalists,391.5449572569649,Low-Medium Value
17426,8,13,7574.81,5,5,5,555,15,Champions,3582.564074109187,High Value
17428,38,39,12563.56,4,5,5,455,14,Champions,5608.33520866857,High Value
17429,128,5,1357.46,3,4,4,344,11,Loyal Customers,854.7310471136475,Medium Value
17430,33,4,735.17,4,4,3,443,11,Loyal Customers,388.6720133383887,Low-Medium Value
17432,18,9,1751.39,5,5,4,554,14,Champions,715.1756965546031,Medium Value
17433,88,2,569.96,3,3,3,333,9,Promising,250.58374831200396,Low Value
17434,2,7,2290.42,5,4,4,544,13,Champions,7891.486085760817,High Value
17436,2,4,432.3,5,4,2,542,11,Loyal Customers,149.5564546655965,Low Value
17438,254,5,1333.07,2,4,4,244,10,Need Attention,562.6427297841808,Low-Medium Value
17440,157,3,84.42,3,3,1,331,7,Need Attention,76.93551743413542,Low Value
17442,37,15,4620.3,4,5,5,455,14,Champions,2202.800854191754,Medium-High Value
