customer_id,churn_probability,actual_churn,risk_category,recency_days,frequency,monetary,avg_order_value,customer_age_days,segment,value_segment,predicted_clv
14428,0.0,0,,6,5,1168.51,8.171398601398602,317,Champions,Medium Value,974.1978206327055
14432,0.0,0,,9,6,2156.51,5.660131233595801,79,Champions,High Value,6895.365659756915
14408,0.0,0,,10,8,2363.53,21.68376146788991,721,Champions,Medium Value,953.9548812824588
13437,0.0,0,,13,7,3062.46,18.788098159509204,175,Champions,High Value,4689.554361829623
17131,0.0,0,,4,5,2313.57,17.527045454545455,70,Champions,High Value,8332.61106890555
17133,0.0,0,,15,6,103.26,14.751428571428573,612,Loyal Customers,Low Value,46.265895697134674
17135,0.0,0,,15,8,1707.84,10.87796178343949,563,Champions,Medium Value,872.9656179901294
17107,0.0,0,,32,9,6118.4,10.906238859180036,643,Champions,Medium-High Value,2716.491755967194
17109,0.0,0,,28,8,1295.46,9.253285714285715,468,Champions,Medium Value,770.0969716795987
13448,0.0,0,,16,12,8780.36,15.792014388489209,717,Champions,High Value,3707.5714614459102
13451,0.0,0,,25,11,7190.92,6.9010748560460655,601,Champions,High Value,3520.415907160944
13455,0.0,0,,24,6,2778.43,19.566408450704223,706,Champions,Medium Value,1070.9398939949967
13456,0.0,0,,17,6,1277.47,21.291166666666665,189,Champions,Medium-High Value,1744.9058034044187
13458,0.0,0,,6,16,9834.630000000001,21.426209150326798,381,Champions,High Value,8044.296698623268
13427,0.0,0,,18,6,927.33,18.18294117647059,702,Loyal Customers,Low-Medium Value,361.8991329225556
13428,0.0,0,,9,3,499.98,3.4720833333333334,504,Potential Loyalists,Low Value,219.3884458164852
13429,0.0,0,,10,4,1006.8,15.02686567164179,64,Potential Loyalists,High Value,3445.422567660099
13430,0.0,0,,18,2,679.45,13.866326530612247,67,Potential Loyalists,Medium Value,1349.516892239847
17139,0.0,0,,15,24,14165.36,19.32518417462483,681,Champions,High Value,6576.293324095061
13417,0.0,0,,4,6,1669.49,21.681688311688312,664,Champions,Medium Value,702.1763561736867
13418,0.0,0,,11,31,9748.59,18.019574861367836,716,Champions,High Value,4381.64006462767
13421,0.0,0,,39,8,3700.2200000000003,13.858501872659177,622,Champions,Medium-High Value,1651.3812653845987
13426,0.0,0,,0,22,4291.93,14.54891525423729,729,Champions,Medium-High Value,1897.5422706251975
13394,0.0,0,,1,19,6016.900000000001,15.004738154613468,736,Champions,Medium-High Value,2607.984941599859
13396,0.0,0,,28,2,1082.89,27.072250000000004,290,Potential Loyalists,Low-Medium Value,574.90617194631
17144,0.0,0,,0,2,730.17,16.226,83,Potential Loyalists,Medium Value,1467.5214140739772
17147,0.0,0,,22,9,2591.25,19.932692307692307,675,Champions,Medium Value,1115.819014946611
17148,0.0,0,,51,1,124.88,13.875555555555556,0,,,
17153,0.0,0,,23,1,213.78,15.27,0,,,
13435,0.0,0,,4,9,2114.05,16.26192307692308,494,Champions,Medium Value,1271.5455728962022
13436,0.0,0,,1,1,196.89,16.4075,0,,,
14801,0.0,0,,60,1,193.14,3.273559322033898,0,,,
15570,0.0,0,,6,25,9231.24,11.759541401273886,614,Champions,High Value,4826.244605868244
15571,0.0,0,,11,14,3561.08,5.643549920760697,721,Champions,Medium Value,1523.2206395262028
15572,0.0,0,,4,10,3804.02,10.745819209039547,599,Champions,Medium-High Value,1917.0689467470895
15550,0.0,0,,3,12,1867.5,7.879746835443038,732,Champions,Medium Value,786.4198265274083
17157,0.0,0,,7,18,1978.86,16.77,727,Champions,Medium Value,859.7361134333709
17158,0.0,0,,31,5,1980.0,17.52212389380531,609,Champions,Medium Value,834.3857746333691
13403,0.0,0,,17,3,229.5,25.5,705,Potential Loyalists,Low Value,71.55236233143276
13408,0.0,0,,1,93,16576.732,31.939753371868978,733,Champions,High Value,7533.316246821001
13410,0.0,0,,23,7,1090.04,27.250999999999998,674,Champions,Low-Medium Value,451.97037184926194
13379,0.0,0,,25,3,572.56,5.902680412371134,110,Potential Loyalists,Medium Value,947.677523267406
17159,0.0,0,,21,5,2023.09,15.682868217054263,623,Champions,Medium Value,848.5727212111312
17160,0.0,0,,30,17,10209.16,15.68227342549923,704,Champions,High Value,4414.113296103735
17162,0.0,0,,28,10,1715.46,16.494807692307692,276,Champions,Medium-High Value,1709.2004933505789
17173,0.0,0,,4,8,2894.7000000000003,38.088157894736845,125,Champions,High Value,6578.668538580917
13373,0.0,0,,60,6,6955.9400000000005,19.817492877492878,672,Loyal Customers,Medium-High Value,2670.1788404130525
13381,0.0,0,,31,12,7080.27,20.642186588921284,706,Champions,Medium-High Value,2973.4696784772023
13384,0.0,0,,30,11,5511.15,21.783201581027665,469,Champions,High Value,3383.368375526991
13389,0.0,0,,10,3,797.96,15.646274509803922,221,Potential Loyalists,Medium Value,774.23289833981
13362,0.0,0,,8,7,5394.07,18.100906040268455,415,Champions,High Value,3681.91429734901
13363,0.0,0,,17,3,1723.8600000000001,16.90058823529412,392,Potential Loyalists,Medium Value,948.7617532245092
17175,0.0,0,,43,4,1265.29,20.742459016393443,252,Champions,Medium Value,1086.173159218884
17180,0.0,0,,55,11,2256.98,5.5318137254901965,630,Champions,Medium Value,1009.9053043773658
17183,0.0,0,,7,6,1219.41,23.007735849056605,97,Champions,High Value,3299.1716398898798
17155,0.0,0,,17,7,633.26,9.04657142857143,719,Loyal Customers,Low Value,249.0159675765912
14825,0.0,0,,3,24,4840.08,15.663689320388348,608,Champions,Medium-High Value,2563.289553377373
14829,0.0,0,,28,7,1692.84,15.389454545454544,407,Champions,Medium Value,1126.2883950865255
14798,0.0,0,,52,8,724.31,14.781836734693876,596,Loyal Customers,Low-Medium Value,330.2381721859813
17188,0.0,0,,10,13,3115.4300000000003,19.717911392405064,719,Champions,Medium Value,1330.156603241155
17191,0.0,0,,27,15,4836.05,8.410521739130434,710,Champions,Medium-High Value,2067.901340078792
16081,0.0,0,,55,8,4310.9800000000005,10.858891687657431,618,Champions,Medium-High Value,1889.7045467720664
17198,0.0,0,,23,3,1213.88,7.016647398843931,347,Potential Loyalists,Medium Value,738.5034293791095
14449,0.0,0,,18,8,2394.3,4.393211009174312,417,Champions,Medium Value,1626.174344511636
14451,0.0,0,,59,12,3308.77,6.338639846743295,631,Loyal Customers,Medium Value,1482.0734066981156
18274,0.0,0,,29,1,175.92,15.992727272727272,0,,,
14421,0.0,0,,56,6,1650.22,18.968045977011496,634,Champions,Low-Medium Value,671.9737318485459
14422,0.0,0,,0,19,10122.42,18.4044,721,Champions,High Value,4484.72485146094
18273,0.0,0,,1,2,102.0,51.0,255,Potential Loyalists,Low Value,67.00493593164002
16057,0.0,0,,15,10,3854.85,17.682798165137616,684,Champions,Medium-High Value,1673.4845082341144
16033,0.0,0,,5,27,10547.73,7.5394781987133666,479,Champions,High Value,7085.866566355256
16042,0.0,0,,21,8,2265.12,17.424,431,Champions,Medium Value,1477.3071821786136
16012,0.0,0,,34,5,2762.79,11.55979079497908,494,Champions,Medium Value,1410.756090418235
16013,0.0,0,,7,13,1749.05,26.105223880597013,724,Champions,Medium Value,745.74866587387
18272,0.0,0,,2,9,4247.68,18.962857142857143,642,Champions,Medium-High Value,1979.6259827151632
14841,0.0,0,,52,14,7017.89,23.54996644295302,683,Champions,Medium-High Value,2989.604940183743
12370,0.0,0,,50,7,3645.61,18.600051020408163,617,Champions,Medium Value,1579.489336582518
14849,0.0,0,,21,43,14445.19,19.52052702702703,676,Champions,High Value,6825.247652335539
14815,0.0,0,,36,2,778.5,14.68867924528302,31,Potential Loyalists,Medium-High Value,1961.6592118898027
15539,0.0,0,,6,1,538.46,13.133170731707319,0,,,
17232,0.0,0,,2,2,421.52,11.708888888888888,11,Potential Loyalists,High Value,5083.114560667758
17203,0.0,0,,35,10,2387.37,9.90609958506224,352,Champions,Medium-High Value,1874.6535563632328
17205,0.0,0,,53,3,853.85,25.874242424242425,510,Potential Loyalists,Low-Medium Value,341.39068919129136
17206,0.0,0,,52,1,204.24,29.177142857142858,0,,,
13349,0.0,0,,10,1,247.32,15.4575,0,,,
12417,0.0,0,,2,20,6732.91,18.246368563685635,730,Champions,Medium-High Value,2946.403239634356
12415,0.0,0,,24,20,6440.09,24.394280303030303,503,Champions,High Value,3919.897132366392
13327,0.0,0,,38,19,8453.59,26.172105263157896,682,Champions,High Value,3755.7556728582217
17211,0.0,0,,26,13,4046.65,10.733819628647215,699,Champions,Medium-High Value,1739.663589698416
17213,0.0,0,,39,13,5182.3,18.4423487544484,684,Champions,Medium-High Value,2230.9591666704405
17218,0.0,0,,3,18,4192.68,7.986057142857144,678,Champions,Medium-High Value,1960.4397599364668
13329,0.0,0,,31,8,2512.97,24.163173076923076,703,Champions,Medium Value,1011.50734470265
13332,0.0,0,,13,1,350.90000000000003,16.709523809523812,0,,,
13308,0.0,0,,22,4,1217.81,18.451666666666664,574,Potential Loyalists,Low-Medium Value,517.4451052091395
13309,0.0,0,,6,6,1706.3700000000001,13.125923076923078,385,Champions,Medium Value,1224.8294992621156
13310,0.0,0,,27,5,1541.2,16.223157894736843,374,Champions,Medium Value,1038.1840639681504
17227,0.0,0,,18,12,1174.38,9.952372881355933,674,Champions,Low-Medium Value,525.2713754205913
17228,0.0,0,,15,13,3177.24,8.874972067039106,621,Champions,Medium Value,1554.598435776784
17231,0.0,0,,11,25,7197.04,5.82284789644013,719,Champions,Medium-High Value,3191.37262935337
18211,0.0,0,,25,5,600.07,14.287380952380953,252,Loyal Customers,Low-Medium Value,583.0648350659502
15555,0.0,0,,11,36,11444.35,6.8365292712066905,721,Champions,High Value,5125.337205466784
15556,0.0,0,,23,1,279.77,9.024838709677418,0,,,
15557,0.0,0,,28,1,383.65000000000003,20.192105263157895,0,,,
15561,0.0,0,,11,8,1556.99,17.69306818181818,651,Champions,Medium Value,693.8252348873635
15563,0.0,0,,21,7,2867.0,11.069498069498069,658,Champions,Medium Value,1220.2301010433778
15532,0.0,0,,24,10,3771.9,6.015789473684211,523,Champions,Medium-High Value,2091.663725365676
15533,0.0,0,,18,3,728.37,8.882560975609756,69,Potential Loyalists,Medium-High Value,1863.1501771277271
17238,0.0,0,,2,32,7783.1,6.322583265637693,736,Champions,High Value,3449.671237297034
13313,0.0,0,,21,12,3445.32,18.424171122994654,715,Champions,Medium Value,1448.8817212310014
13314,0.0,0,,1,3,775.94,12.515161290322581,72,Potential Loyalists,Medium-High Value,2392.6752917193608
13316,0.0,0,,36,8,851.69,9.678295454545456,602,Loyal Customers,Low-Medium Value,393.784381066578
13318,0.0,0,,0,3,377.84,22.225882352941174,36,Potential Loyalists,Medium-High Value,2362.565818100796
13319,0.0,0,,4,58,20243.31,21.67377944325482,727,Champions,High Value,9176.71090663982
13322,0.0,0,,16,1,199.48000000000002,7.9792000000000005,0,,,
18210,0.0,0,,1,7,2693.23,18.833776223776223,381,Champions,Medium-High Value,2040.483251572304
18209,0.0,0,,28,1,139.10000000000002,17.387500000000003,0,,,
17243,0.0,0,,0,68,17397.52,15.83031847133758,736,Champions,High Value,7853.359710421056
17244,0.0,0,,52,5,1493.97,12.76897435897436,680,Champions,Low-Medium Value,550.5510971807422
17247,0.0,0,,14,1,282.19,5.130727272727273,0,,,
17250,0.0,0,,3,2,384.52,6.7459649122807015,257,Potential Loyalists,Low Value,249.6809071214025
17219,0.0,0,,31,2,259.13,5.1826,384,Potential Loyalists,Low Value,105.16327736913723
17220,0.0,0,,23,21,4481.75,6.581130690161527,664,Champions,Medium-High Value,2094.785858255388
18237,0.0,0,,2,5,987.1,16.181967213114753,131,Loyal Customers,Medium-High Value,2004.791634419852
17253,0.0,0,,17,1,178.26,9.903333333333332,0,,,
17254,0.0,0,,4,3,470.73,3.180608108108108,396,Potential Loyalists,Low Value,264.905130954671
18236,0.0,0,,29,12,1795.3500000000001,18.319897959183674,573,Champions,Medium Value,923.068258979348
18263,0.0,0,,25,3,1213.16,19.887868852459018,226,Potential Loyalists,Medium Value,1083.6674434708425
13285,0.0,0,,22,6,3364.59,14.565324675324677,600,Champions,Medium Value,1519.6116017861818
15193,0.0,0,,60,1,357.72,21.04235294117647,0,,,
15194,0.0,0,,2,28,10211.84,21.681188959660297,733,Champions,High Value,4517.536431528131
13260,0.0,0,,60,1,82.32000000000001,20.580000000000002,0,,,
13297,0.0,0,,7,7,2573.52,24.745384615384616,534,Champions,Medium Value,1374.2040211705826
13305,0.0,0,,3,16,3627.5099999999998,17.78191176470588,635,Champions,Medium-High Value,1799.8195276869226
13277,0.0,0,,15,7,523.3,22.752173913043475,524,Loyal Customers,Low Value,280.98615625163296
13278,0.0,0,,40,4,1435.85,13.294907407407406,569,Potential Loyalists,Low-Medium Value,596.0878152160908
15197,0.0,0,,10,6,1050.47,19.45314814814815,717,Champions,Low-Medium Value,406.572257000392
17235,0.0,0,,24,8,1410.1200000000001,15.327391304347827,527,Champions,Medium Value,754.7355226112163
17236,0.0,0,,12,12,1579.06,10.18748387096774,629,Champions,Medium Value,762.4682877850511
12362,0.0,0,,2,10,5226.2300000000005,19.64748120300752,292,Champions,High Value,5383.674019304201
17290,0.0,0,,3,8,1364.28,6.753861386138614,722,Champions,Low-Medium Value,555.9596879414447
17293,0.0,0,,7,16,3208.56,13.481344537815126,727,Champions,Medium Value,1381.8593639664737
17295,0.0,0,,28,3,556.95,8.071739130434784,35,Potential Loyalists,Medium-High Value,1958.9110621428956
17297,0.0,0,,16,1,131.78,2.583921568627451,0,,,
17299,0.0,0,,11,6,948.48,7.970420168067227,469,Loyal Customers,Low-Medium Value,556.0008271901409
13263,0.0,0,,0,39,8582.29,4.472272016675352,411,Champions,High Value,6853.2204561177605
15073,0.0,0,,9,8,2658.66,16.934140127388535,672,Champions,Medium Value,1153.4359577620182
13266,0.0,0,,10,19,5662.36,18.749536423841057,711,Champions,Medium-High Value,2508.7011416161718
13267,0.0,0,,2,36,8707.11,21.133762135922332,729,Champions,High Value,3910.136703950464
13268,0.0,0,,17,11,3214.69,7.306113636363636,249,Champions,High Value,3709.6635341664014
13269,0.0,0,,0,28,7935.9,16.195714285714285,736,Champions,High Value,3505.9375436460364
13271,0.0,0,,36,1,217.38,2.264375,0,,,
15078,0.0,0,,6,53,17685.38,22.330025252525253,728,Champions,High Value,7971.210432419572
17272,0.0,0,,41,4,2007.03,17.761327433628317,220,Champions,Medium-High Value,1939.9189243747207
18229,0.0,0,,11,23,4422.71,28.533612903225805,724,Champions,Medium-High Value,1943.415725360452
18230,0.0,0,,8,9,3011.5,23.712598425196852,516,Champions,Medium-High Value,1721.6338189916935
13232,0.0,0,,12,7,1357.6,6.558454106280193,230,Champions,Medium Value,1623.601400260031
13236,0.0,0,,24,2,744.85,20.69027777777778,82,Potential Loyalists,Medium Value,1186.3223286969378
13238,0.0,0,,22,5,902.63,19.622391304347826,567,Loyal Customers,Low-Medium Value,413.9560168376815
13203,0.0,0,,9,10,2564.85,15.266964285714286,712,Champions,Medium Value,1081.0330199201255
13207,0.0,0,,14,3,250.26000000000002,27.80666666666667,596,Potential Loyalists,Low Value,92.19953153892844
17313,0.0,0,,30,1,304.92,33.88,0,,,
17314,0.0,0,,24,17,4764.63,18.758385826771654,711,Champions,Medium-High Value,2057.274160453545
17315,0.0,0,,1,43,7784.41,10.49111859838275,436,Champions,High Value,5861.410928138702
17286,0.0,0,,21,3,323.48,3.516086956521739,378,Potential Loyalists,Low Value,182.49586271292276
17287,0.0,0,,25,21,4111.96,8.3069898989899,710,Champions,Medium-High Value,1796.6004801191718
17288,0.0,0,,8,11,2429.18,8.262517006802721,385,Champions,Medium-High Value,1897.335815200513
18257,0.0,0,,38,12,4428.65,16.16295620437956,619,Champions,Medium-High Value,2083.179283367875
13246,0.0,0,,17,11,2496.43,6.7289218328840965,507,Champions,Medium Value,1462.3965852080796
18259,0.0,0,,24,7,2294.7000000000003,31.870833333333337,707,Champions,Medium Value,908.513724860843
12395,0.0,0,,18,15,4756.77,19.02708,583,Champions,Medium-High Value,2490.130924351047
13225,0.0,0,,2,6,1414.22,41.59470588235294,719,Champions,Low-Medium Value,551.1480493265732
17329,0.0,0,,13,5,867.27,8.420097087378641,721,Loyal Customers,Low-Medium Value,318.7327686670699
12367,0.0,0,,3,1,168.9,15.354545454545455,0,,,
15544,0.0,0,,8,20,8162.43,14.65427289048474,671,Champions,High Value,3856.053442745231
15051,0.0,0,,22,9,3534.21,12.400736842105264,715,Champions,Medium Value,1439.269375217155
15547,0.0,0,,6,26,9821.99,7.243355457227138,725,Champions,High Value,4356.370523084463
15520,0.0,0,,1,1,343.5,19.083333333333332,0,,,
14859,0.0,0,,12,5,1540.64,23.70215384615385,542,Champions,Medium Value,751.1923130144129
14860,0.0,0,,18,1,170.32,15.483636363636363,0,,,
14861,0.0,0,,51,10,1380.73,16.055,679,Champions,Low-Medium Value,573.9890892462925
14862,0.0,0,,25,2,841.2,17.525000000000002,122,Potential Loyalists,Medium Value,959.5714024353316
14863,0.0,0,,28,1,202.07999999999998,20.208,0,,,
14865,0.0,0,,6,4,129.72,14.413333333333334,731,Potential Loyalists,Low Value,44.57285566059646
14866,0.0,0,,10,12,810.3000000000001,20.2575,459,Loyal Customers,Low-Medium Value,533.6163938532477
17302,0.0,0,,14,5,910.13,11.975394736842105,290,Loyal Customers,Medium Value,806.0524847954807
17306,0.0,0,,10,7,250.56,35.794285714285714,393,Loyal Customers,Low Value,179.94080046654932
13230,0.0,0,,3,30,6156.08,4.604397905759162,626,Champions,Medium-High Value,3189.408829612871
16025,0.0,0,,29,1,439.65999999999997,15.702142857142857,0,,,
14293,0.0,0,,2,9,2719.23,21.243984375,726,Champions,Medium Value,1119.529741864604
15998,0.0,0,,36,16,8308.34,5.785752089136491,702,Champions,High Value,3563.6817978678087
17346,0.0,0,,3,26,5323.0,5.275520317145689,597,Champions,Medium-High Value,2880.325836123014
17348,0.0,0,,14,9,2476.41,5.371822125813448,624,Champions,Medium Value,1163.158535466336
17350,0.0,0,,7,7,1784.001,12.303455172413793,668,Champions,Medium Value,764.9169321056784
14297,0.0,0,,17,4,1305.33,21.053709677419352,257,Potential Loyalists,Medium Value,1206.426208997931
17354,0.0,0,,50,4,727.13,8.554470588235294,377,Loyal Customers,Low-Medium Value,431.23618471694334
17323,0.0,0,,14,12,1565.59,4.659494047619047,683,Champions,Medium Value,694.2306739213498
13208,0.0,0,,58,9,1988.5,7.828740157480315,677,Champions,Medium Value,811.9989680190182
13209,0.0,0,,29,12,6430.77,18.74860058309038,653,Champions,Medium-High Value,2914.2275263754336
13211,0.0,0,,9,9,1227.81,6.328917525773195,722,Champions,Low-Medium Value,503.4279297894049
13212,0.0,0,,19,3,788.08,5.549859154929578,41,Potential Loyalists,Medium-High Value,2956.633818434589
14298,0.0,0,,7,75,66420.89,25.322489515821577,719,Champions,High Value,30437.605198226815
13189,0.0,0,,18,2,260.68,8.988965517241379,96,Potential Loyalists,Low-Medium Value,386.04915734052287
17324,0.0,0,,17,11,1231.23,8.550208333333334,703,Champions,Low-Medium Value,524.9086756696396
17365,0.0,0,,12,15,8085.78,10.145269761606022,664,Champions,High Value,3769.482617366083
17368,0.0,0,,22,13,1818.69,7.805536480686696,700,Champions,Medium Value,784.0215837951522
17371,0.0,0,,16,6,662.55,4.538013698630136,714,Loyal Customers,Low Value,255.02912380496724
17338,0.0,0,,16,17,12142.57,8.915249632892804,621,Champions,High Value,6048.264034396176
17345,0.0,0,,14,10,1604.68,7.533708920187793,722,Champions,Low-Medium Value,661.6574470069005
16015,0.0,0,,3,3,620.0699999999999,3.4258011049723756,45,Potential Loyalists,Medium-High Value,2907.889953743173
16016,0.0,0,,2,11,2533.94,6.633350785340315,399,Champions,Medium-High Value,1939.6751992628645
14466,0.0,0,,28,13,3728.3,18.09854368932039,696,Champions,Medium Value,1602.8042359661954
14467,0.0,0,,17,12,2220.9900000000002,7.211006493506495,720,Champions,Medium Value,932.7393476803966
14440,0.0,0,,7,11,3393.28,31.712897196261682,729,Champions,Medium Value,1413.2834324371258
14441,0.0,0,,0,10,3466.69,24.41330985915493,689,Champions,Medium Value,1526.7860032129995
16017,0.0,0,,46,5,1553.83,11.861297709923663,656,Champions,Low-Medium Value,597.046157517768
14299,0.0,0,,7,25,5565.25,20.535977859778598,729,Champions,Medium-High Value,2447.6998824805128
16019,0.0,0,,46,26,5451.11,18.41591216216216,678,Champions,Medium-High Value,2444.459149217228
16020,0.0,0,,16,3,749.01,16.644666666666666,48,Potential Loyalists,Medium-High Value,2634.426743254601
16024,0.0,0,,11,3,311.7,3.6670588235294117,399,Potential Loyalists,Low Value,170.71570065621214
17385,0.0,0,,14,1,261.11,5.555531914893617,0,,,
17386,0.0,0,,7,4,503.05,21.871739130434783,377,Loyal Customers,Low-Medium Value,331.75000330291664
17387,0.0,0,,19,2,784.11,10.052692307692308,13,Potential Loyalists,High Value,4011.4630898791065
17357,0.0,0,,23,2,243.32,5.658604651162791,0,Potential Loyalists,Medium-High Value,1786.033989683661
17359,0.0,0,,10,2,284.46,7.48578947368421,636,Potential Loyalists,Low Value,74.22610521114616
14300,0.0,0,,18,1,43.2,14.4,0,,,
13196,0.0,0,,10,7,3068.84,16.323617021276597,606,Champions,Medium Value,1441.8380685693746
13198,0.0,0,,9,8,4894.33,15.636837060702875,424,Champions,High Value,3339.513077213628
13199,0.0,0,,7,45,3583.69,31.997232142857143,658,Champions,Medium-High Value,1779.1751157913725
13200,0.0,0,,18,4,726.57,16.512954545454548,107,Potential Loyalists,Medium Value,1471.9682951837513
13168,0.0,0,,35,5,1793.71,10.02072625698324,505,Champions,Medium Value,895.6012575954506
13170,0.0,0,,26,1,116.00999999999999,3.6253124999999997,0,,,
13171,0.0,0,,21,3,385.21,8.560222222222222,277,Potential Loyalists,Low-Medium Value,290.9777445342963
13173,0.0,0,,3,11,2639.35,10.5574,725,Champions,Medium Value,1112.8654618996625
17360,0.0,0,,16,6,1231.3799999999999,5.13075,417,Champions,Medium Value,798.3454665495107
17364,0.0,0,,0,27,10993.64,12.054429824561403,731,Champions,High Value,4889.939227550675
13184,0.0,0,,14,10,1701.29,9.39939226519337,275,Champions,Medium-High Value,1788.9275791742075
14273,0.0,0,,50,4,559.97,19.309310344827587,190,Potential Loyalists,Low-Medium Value,588.4082115710032
17379,0.0,0,,10,1,404.66,4.875421686746988,0,,,
17383,0.0,0,,3,2,200.54,3.8565384615384612,449,Potential Loyalists,Low Value,74.9035366105954
17384,0.0,0,,18,3,150.55,8.363888888888889,447,Potential Loyalists,Low Value,72.72325809584169
14834,0.0,0,,17,7,1878.88,22.63710843373494,389,Champions,Medium Value,1339.3558034512826
14836,0.0,0,,9,3,102.45,17.075,20,Potential Loyalists,Medium Value,795.2294394196555
15521,0.0,0,,39,15,5434.85,13.89987212276215,663,Champions,Medium-High Value,2436.3448344089657
15525,0.0,0,,1,4,1295.7,5.0027027027027025,380,Champions,Medium Value,858.9583438582874
16200,0.0,0,,3,12,5562.33,8.885511182108626,732,Champions,Medium-High Value,2339.1610255229803
15527,0.0,0,,18,23,4672.93,14.60290625,705,Champions,Medium-High Value,2087.447522857211
15529,0.0,0,,22,12,5111.95,6.311049382716049,371,Champions,High Value,4026.013525422248
15530,0.0,0,,21,5,1813.72,12.683356643356644,491,Champions,Medium Value,956.8855835254006
15500,0.0,0,,7,4,1131.56,16.640588235294118,73,Champions,High Value,3581.942474783325
15502,0.0,0,,15,13,7329.56,21.944790419161677,539,Champions,High Value,4123.592839872181
16201,0.0,0,,2,5,2112.12,17.03322580645161,412,Champions,Medium Value,1374.7705580701509
17411,0.0,0,,11,5,1425.38,19.005066666666668,724,Champions,Low-Medium Value,523.1335542115932
17412,0.0,0,,2,16,3827.52,16.356923076923078,734,Champions,Medium-High Value,1646.1927105205805
17416,0.0,0,,29,21,12040.56,22.052307692307693,695,Champions,High Value,5347.965099610896
17418,0.0,0,,41,3,670.0600000000001,15.953809523809525,344,Potential Loyalists,Low-Medium Value,390.7552959524929
17419,0.0,0,,10,18,6203.32,19.75579617834395,672,Champions,Medium-High Value,2900.587493347711
17389,0.0,0,,2,47,6379.9400000000005,30.38066666666667,732,Champions,Medium-High Value,2868.527201827567
17397,0.0,0,,21,3,1233.18,8.93608695652174,394,Potential Loyalists,Low-Medium Value,668.8933223494834
17402,0.0,0,,4,20,1964.84,10.736830601092896,718,Champions,Medium Value,872.9378851184817
17403,0.0,0,,35,2,400.57,8.708043478260869,414,Potential Loyalists,Low Value,150.28154611845795
17405,0.0,0,,0,3,1031.41,12.578170731707319,149,Potential Loyalists,Medium Value,1558.2012693861454
17372,0.0,0,,40,28,4301.06,6.526646433990896,695,Champions,Medium-High Value,1905.301188030404
17373,0.0,0,,39,7,1167.5,12.82967032967033,609,Champions,Low-Medium Value,521.4405932656073
13174,0.0,0,,15,12,9431.24,8.338850574712643,718,Champions,High Value,3976.9846920343966
13178,0.0,0,,25,21,13352.27,19.693613569321535,697,Champions,High Value,5947.005670632553
13182,0.0,0,,44,1,121.18,11.016363636363637,0,,,
13183,0.0,0,,7,15,1880.02,18.614059405940594,627,Champions,Medium Value,933.0292614923088
15145,0.0,0,,3,4,1126.73,17.071666666666665,244,Potential Loyalists,Medium Value,1155.191305417956
15148,0.0,0,,10,1,301.29,15.0645,0,,,
15116,0.0,0,,17,4,990.83,23.591190476190476,187,Potential Loyalists,Medium Value,1229.9854867337622
15117,0.0,0,,14,8,1973.97,15.421640625,619,Champions,Medium Value,921.3287734735852
16204,0.0,0,,22,3,944.24,8.584,707,Potential Loyalists,Low-Medium Value,291.1642288647433
15227,0.0,0,,36,9,2345.69,19.878728813559324,597,Champions,Medium Value,1112.2031670891276
15199,0.0,0,,58,9,1112.5,31.785714285714285,516,Champions,Low-Medium Value,580.6967508058738
15203,0.0,0,,25,15,4400.18,12.828513119533529,705,Champions,Medium-High Value,1899.5647538681824
15156,0.0,0,,0,3,961.49,17.481636363636365,32,Potential Loyalists,High Value,6558.572387867114
15157,0.0,0,,3,5,2479.11,16.5274,725,Champions,Medium Value,919.8651136908952
16205,0.0,0,,30,7,1544.29,7.839035532994924,511,Champions,Medium Value,824.6174608526527
13167,0.0,0,,18,5,1125.15,13.890740740740743,371,Champions,Medium Value,781.3049101876339
13136,0.0,0,,55,13,6274.56,19.919238095238097,674,Champions,Medium-High Value,2678.971254829292
13137,0.0,0,,10,16,7712.7,5.352324774462179,491,Champions,High Value,4873.149477717717
13138,0.0,0,,21,7,1467.24,14.82060606060606,374,Champions,Medium Value,1072.3311605321812
13139,0.0,0,,15,8,6608.8,26.865040650406506,421,Champions,High Value,4468.0597143651885
16206,0.0,0,,54,13,2531.52,10.417777777777777,629,Champions,Medium Value,1155.229568785144
17423,0.0,0,,45,3,683.59,17.98921052631579,347,Potential Loyalists,Low-Medium Value,391.5449572569649
17425,0.0,0,,60,1,688.97,16.40404761904762,0,,,
17426,0.0,0,,7,13,7574.81,17.907352245862885,652,Champions,High Value,3582.564074109187
16207,0.0,0,,24,1,394.38,20.756842105263157,0,,,
13146,0.0,0,,25,1,228.91,13.465294117647058,0,,,
13148,0.0,0,,28,26,8621.81,10.872395964691046,702,Champions,High Value,3829.283101849331
13149,0.0,0,,13,4,1460.3600000000001,17.594698795180726,274,Potential Loyalists,Medium Value,1284.0988233732826
13118,0.0,0,,19,9,2067.83,14.46034965034965,419,Champions,Medium Value,1416.9611477622966
16210,0.0,0,,1,28,3810.4300000000003,22.681130952380954,735,Champions,Medium-High Value,1685.666475854277
17434,0.0,0,,1,7,2290.42,17.2212030075188,82,Champions,High Value,7891.486085760817
17436,0.0,0,,1,4,432.3,27.01875,730,Loyal Customers,Low Value,149.5564546655965
17410,0.0,0,,15,5,1142.72,18.138412698412697,199,Champions,Medium Value,1442.4002389346197
13157,0.0,0,,48,9,5507.36,22.117911646586343,592,Champions,Medium-High Value,2578.710908970164
