customer_id,churn_probability,actual_churn,risk_category,recency_days,frequency,monetary,avg_order_value,customer_age_days
14867,0.9779590971169116,1,Critical Risk,185,16,2832.36,20.826176470588237,548
17132,0.9779423893180197,1,Critical Risk,451,2,1272.8,16.317948717948717,36
16501,0.9778654443066895,1,Critical Risk,382,1,1237.23,5.9769565217391305,0
12977,0.9778513236729703,1,Critical Risk,155,4,392.63,6.76948275862069,355
16572,0.9778173775734019,1,Critical Risk,126,3,1009.6,17.712280701754388,148
12767,0.9777677711387185,1,Critical Risk,375,1,849.02,20.214761904761904,0
13388,0.9777416699976765,1,Critical Risk,130,3,1185.65,17.183333333333334,472
16172,0.977737111980223,1,Critical Risk,94,8,1884.55,16.677433628318585,417
15076,0.9777211902998765,1,Critical Risk,172,3,1447.74,18.09675,349
17821,0.9776951147278683,1,Critical Risk,405,1,258.3,51.660000000000004,0
12868,0.9776758774197332,1,Critical Risk,185,8,2247.06,15.39082191780822,207
13400,0.9776479873743301,1,Critical Risk,582,1,310.83,13.514347826086956,0
12922,0.9776395720836599,1,Critical Risk,160,1,405.38,14.477857142857143,0
15372,0.9776178713095994,1,Critical Risk,136,3,815.68,47.98117647058823,318
15972,0.9775602944890055,1,Critical Risk,455,5,1590.27,11.043541666666666,143
14161,0.977506431126891,1,Critical Risk,215,7,3318.88,10.706064516129032,510
13800,0.9775036986754366,1,Critical Risk,309,3,1222.21,17.973676470588234,427
15577,0.9774896389905534,1,Critical Risk,150,5,397.98,6.633,575
14870,0.9774835158417473,1,Critical Risk,261,5,1539.6000000000001,25.239344262295084,422
13406,0.9774165175780373,1,Critical Risk,426,2,226.92000000000002,45.384,204
17137,0.9774128831138362,1,Critical Risk,415,6,1133.63,6.441079545454546,261
15477,0.9774091892860107,1,Critical Risk,649,1,62.400000000000006,62.400000000000006,0
13585,0.9773895649968957,1,Critical Risk,530,3,684.54,17.552307692307693,207
12521,0.9773836770997506,1,Critical Risk,142,1,599.68,15.781052631578946,0
14081,0.9773666775275374,1,Critical Risk,301,10,5370.1,5.700743099787686,426
14264,0.9773394565850266,1,Critical Risk,154,6,1517.3600000000001,19.207088607594937,456
18142,0.9773279493241,1,Critical Risk,156,2,342.48,34.248000000000005,58
14119,0.9772686013603482,1,Critical Risk,375,2,183.37,16.67,342
14987,0.9772645605045257,1,Critical Risk,380,3,20.65,6.883333333333333,355
13976,0.9771682313537565,1,Critical Risk,206,4,991.9,18.71509433962264,461
13158,0.9771286066820022,1,Critical Risk,94,5,1508.18,15.081800000000001,293
13059,0.977120104482396,1,Critical Risk,249,10,2213.92,11.01452736318408,368
15658,0.9771162528398615,1,Critical Risk,189,8,2270.4700000000003,19.916403508771932,546
12616,0.9770925859744674,1,Critical Risk,94,3,1003.9,19.30576923076923,293
14670,0.9770805551825218,1,Critical Risk,279,3,602.0,3.202127659574468,452
17408,0.9770620384893509,1,Critical Risk,162,3,164.89,23.555714285714284,350
17070,0.9770399030234622,1,Critical Risk,113,2,445.32,4.241142857142857,296
14483,0.9770396499648233,1,Critical Risk,281,2,257.1,19.77692307692308,455
12903,0.9770161730550665,1,Critical Risk,428,1,833.5300000000001,20.330000000000002,0
12821,0.9770159039807841,1,Critical Risk,213,2,220.8,16.984615384615385,397
13315,0.9769905549433568,1,Critical Risk,688,1,310.26000000000005,14.102727272727275,0
13252,0.9769458276832873,1,Critical Risk,393,2,399.3,21.01578947368421,231
13795,0.9769363023564499,1,Critical Risk,387,4,634.7,23.50740740740741,249
13052,0.9769350717554224,1,Critical Risk,211,7,3029.88,12.071235059760957,442
12535,0.9769277015629896,1,Critical Risk,91,2,716.35,21.069117647058825,94
17171,0.9769138804631369,1,Critical Risk,288,2,384.59000000000003,15.383600000000001,372
13542,0.9768910039374262,1,Critical Risk,376,17,3608.4700000000003,10.901722054380665,352
13080,0.9768646139656717,1,Critical Risk,178,4,280.73,14.775263157894738,430
14283,0.9768326612369959,1,Critical Risk,462,4,628.44,15.327804878048783,106
17065,0.9768186938890421,1,Critical Risk,637,2,194.7,16.224999999999998,0
12911,0.9768127385360605,1,Critical Risk,551,1,1456.17,5.9193902439024395,0
16611,0.9768110610185959,1,Critical Risk,185,6,1705.18,15.643853211009175,452
18218,0.976791452761883,1,Critical Risk,210,4,707.0,19.63888888888889,448
16834,0.9767284345141976,1,Critical Risk,227,2,817.36,17.39063829787234,446
17156,0.9767111849459675,1,Critical Risk,491,1,591.87,15.176153846153847,0
16105,0.9767015076682687,1,Critical Risk,248,5,2011.43,18.798411214953273,355
16634,0.9766990876362978,1,Critical Risk,222,6,1814.6100000000001,19.94076923076923,465
12595,0.976691305885629,1,Critical Risk,504,1,299.02,15.737894736842104,0
16410,0.9766649924475211,1,Critical Risk,733,1,130.32,26.064,0
13631,0.9765775387144535,1,Critical Risk,99,3,152.5,50.833333333333336,77
16004,0.9765764958293752,1,Critical Risk,474,5,2080.69,23.3785393258427,208
16317,0.9765363135218734,1,Critical Risk,119,5,2123.39,18.30508620689655,465
14185,0.9764929370653579,1,Critical Risk,330,1,32.65,16.325,0
15262,0.976450419421038,1,Critical Risk,323,3,418.82,16.108461538461537,164
18018,0.9764374673896412,1,Critical Risk,107,4,210.99,4.906744186046512,312
12632,0.9764046524759027,1,Critical Risk,520,2,734.08,21.59058823529412,44
17409,0.9763765776627991,1,Critical Risk,184,10,1663.19,31.98442307692308,543
17187,0.9763694329094199,1,Critical Risk,226,2,395.71,17.98681818181818,299
18212,0.9763471722241626,1,Critical Risk,325,2,546.72,9.940363636363637,351
13649,0.9763285373776108,1,Critical Risk,256,6,1512.08,12.194193548387096,270
12864,0.9762914381610005,1,Critical Risk,137,2,90.05,18.009999999999998,369
12915,0.9762734441845198,1,Critical Risk,148,4,1174.75,16.09246575342466,440
15462,0.9762381449087936,1,Critical Risk,93,4,737.05,17.976829268292683,351
12493,0.9762167584880665,1,Critical Risk,165,2,433.74,19.715454545454545,31
16769,0.976148805442032,1,Critical Risk,259,4,1141.75,11.4175,465
14325,0.9760984065753778,1,Critical Risk,569,1,245.48000000000002,13.637777777777778,0
16135,0.9760787106809999,1,Critical Risk,262,2,644.25,16.95394736842105,321
17334,0.9760742849421084,1,Critical Risk,301,3,564.95,18.831666666666667,104
12914,0.9760698411061189,1,Critical Risk,400,1,115.97999999999999,14.497499999999999,0
14718,0.9759008884896985,1,Critical Risk,409,1,226.42,20.583636363636362,0
13010,0.9758803976390921,1,Critical Risk,373,2,330.12,27.51,274
16526,0.975873767930504,1,Critical Risk,171,2,570.21,17.27909090909091,412
12947,0.9758053655577088,1,Critical Risk,143,6,1778.03,15.734778761061946,229
12383,0.9756829261711054,1,Critical Risk,184,5,1712.86,17.658350515463916,167
15644,0.9756332795149808,1,Critical Risk,165,4,813.0,3.4159663865546217,94
12982,0.9756330998776848,1,Critical Risk,242,8,2744.81,15.420280898876404,363
14672,0.9755857351112667,1,Critical Risk,234,4,1113.14,10.501320754716982,445
17622,0.9755760999216134,1,Critical Risk,597,2,848.3100000000001,24.95029411764706,0
15921,0.9755228651590029,1,Critical Risk,172,4,720.99,8.792560975609756,468
18115,0.975487302664456,1,Critical Risk,697,1,9.700000000000001,3.233333333333334,0
16739,0.9754845467764052,1,Critical Risk,176,2,786.4300000000001,20.695526315789476,359
17261,0.9754827088811083,1,Critical Risk,509,1,230.44,5.009565217391304,0
15961,0.9754827088811083,1,Critical Risk,378,1,288.57,7.038292682926829,0
14935,0.975438075026334,1,Critical Risk,619,1,161.28,20.16,0
14338,0.9753654470831864,1,Critical Risk,160,3,928.1,18.562,375
14745,0.9753573380656547,1,Critical Risk,112,12,2501.01,17.864357142857145,524
16820,0.9753523474457018,1,Critical Risk,95,1,497.61,19.138846153846153,0
13402,0.9753288408490982,1,Critical Risk,126,4,1535.13,15.990937500000001,437
12717,0.9753112511634682,1,Critical Risk,150,3,1108.91,16.071159420289856,439
16632,0.9752692751619105,1,Critical Risk,485,2,406.4,15.05185185185185,95
17627,0.9752675363208633,1,Critical Risk,478,1,296.36,29.636000000000003,0
12866,0.975234051597735,1,Critical Risk,282,3,1227.35,19.48174603174603,219
17746,0.9751809325600841,1,Critical Risk,239,4,643.42,19.497575757575756,370
16991,0.9751589055376039,1,Critical Risk,420,1,973.71,13.338493150684933,0
15379,0.9751447447877365,1,Critical Risk,168,8,4807.04,18.347480916030534,231
18146,0.975132605859922,1,Critical Risk,140,2,160.35,16.035,79
12355,0.9751063035783158,1,Critical Risk,213,2,752.61,22.80636363636364,353
12796,0.9750694383351332,1,Critical Risk,627,1,381.0,54.42857142857143,0
15890,0.9749783665066076,1,Critical Risk,394,4,172.15,24.592857142857145,210
14596,0.9749521176404119,1,Critical Risk,626,1,229.47,4.025789473684211,0
13712,0.9749439926277468,1,Critical Risk,246,2,664.66,20.770625,364
15182,0.9749338913150374,1,Critical Risk,153,11,2399.712,19.9976,502
13554,0.9749041033868382,1,Critical Risk,379,7,1638.28,8.232562814070352,66
13961,0.9748793547906935,1,Critical Risk,391,1,361.4,21.258823529411764,0
12459,0.9748777542524142,1,Critical Risk,604,1,454.36,19.754782608695653,0
14242,0.974873735200955,1,Critical Risk,234,2,280.55,17.534375,91
13781,0.9748303932223438,1,Critical Risk,250,3,778.83,13.663684210526316,470
12835,0.9748195174411016,1,Critical Risk,427,41,5687.71,9.24830894308943,308
15362,0.9747344235079433,1,Critical Risk,448,2,613.08,15.327000000000002,290
12651,0.9747240119607656,1,Critical Risk,334,4,377.75,12.591666666666667,130
12435,0.9747194643520742,1,Critical Risk,267,4,1753.68,32.47555555555556,369
13008,0.9746343540459951,1,Critical Risk,322,3,612.13,17.489428571428572,399
14847,0.9746192299771889,1,Critical Risk,148,3,1185.75,19.7625,415
17723,0.9746105217655848,1,Critical Risk,172,3,265.90000000000003,44.31666666666667,202
12926,0.9745596481851878,1,Critical Risk,410,4,1548.46,5.651313868613139,314
15508,0.9745386940348029,1,Critical Risk,188,6,1000.27,10.8725,46
13699,0.9745194683327422,1,Critical Risk,154,2,764.15,20.6527027027027,395
14885,0.9745152455131061,1,Critical Risk,131,2,836.12,38.00545454545455,295
18056,0.974493336639474,1,Critical Risk,287,2,554.6,18.486666666666668,330
16614,0.9744933334683529,1,Critical Risk,182,3,786.79,18.297441860465117,395
14986,0.9743794655529681,1,Critical Risk,375,2,566.9,5.669,307
18106,0.9743708719650073,1,Critical Risk,329,6,1379.8600000000001,7.076205128205129,364
16763,0.9743452690619877,1,Critical Risk,198,2,695.6,16.965853658536584,539
16216,0.9743355231194714,1,Critical Risk,266,1,749.9300000000001,20.831388888888892,0
17787,0.9742857011071537,1,Critical Risk,152,4,2466.4700000000003,15.131717791411045,218
16083,0.9742601357520191,1,Critical Risk,100,4,1309.3400000000001,21.118387096774196,287
13691,0.9741786669779406,1,Critical Risk,395,1,212.78,3.9403703703703705,0
17560,0.9740772121342133,1,Critical Risk,94,8,1087.45,24.165555555555557,565
14634,0.9740030440571489,1,Critical Risk,437,4,1997.26,18.493148148148148,104
17869,0.9739794763761221,1,Critical Risk,106,7,1036.16,10.573061224489797,440
15122,0.9739632568789486,1,Critical Risk,113,11,4355.87,19.273761061946903,505
16055,0.9739607092602338,1,Critical Risk,220,1,134.8,16.85,0
12818,0.9739592408767944,1,Critical Risk,261,1,285.2,35.65,0
12441,0.9739058801745096,1,Critical Risk,366,1,347.1,15.77727272727273,0
17874,0.9738694238227464,1,Critical Risk,184,6,607.01,13.48911111111111,70
12978,0.9738141730475747,1,Critical Risk,384,5,2367.82,14.706956521739132,344
14104,0.9737859435482186,1,Critical Risk,154,5,686.58,4.835070422535211,405
15646,0.9737736773961185,1,Critical Risk,157,5,974.61,11.466,252
15141,0.973749013671427,1,Critical Risk,457,7,1388.47,17.355875,163
17176,0.9737267431722444,1,Critical Risk,201,3,575.92,15.155789473684209,475
13672,0.9736121547702024,1,Critical Risk,300,3,419.92,23.32888888888889,429
13948,0.9735707336312445,1,Critical Risk,360,4,548.76,22.865,374
15219,0.9735643735899454,1,Critical Risk,175,2,516.45,21.51875,472
17145,0.9734920081034413,1,Critical Risk,512,4,3014.71,16.84195530726257,145
12643,0.9734743742387583,1,Critical Risk,127,11,857.4,38.97272727272727,482
16807,0.9734449264282304,1,Critical Risk,142,6,2123.88,14.956901408450705,480
12710,0.9734407318746839,1,Critical Risk,96,3,1077.02,14.171315789473685,104
17855,0.9734057501941077,1,Critical Risk,372,1,417.94,12.292352941176471,0
16917,0.9734001023336298,1,Critical Risk,276,2,1056.21,25.147857142857145,355
17678,0.9733189727089911,1,Critical Risk,263,2,599.76,21.419999999999998,339
15736,0.9732924997853926,1,Critical Risk,434,2,1815.72,17.62834951456311,0
13738,0.9732237121733546,1,Critical Risk,395,1,440.93,4.792717391304348,0
15326,0.973223331619923,1,Critical Risk,333,5,1700.52,13.182325581395348,404
12699,0.9732084685101364,1,Critical Risk,417,1,566.11,14.152750000000001,0
15055,0.9731906381440083,1,Critical Risk,474,3,560.07,6.589058823529412,248
17949,0.9731825698273525,1,Critical Risk,150,10,491.7,40.975,553
12785,0.973169721660762,1,Critical Risk,363,3,1016.4,18.48,366
16125,0.9731151818523904,1,Critical Risk,366,14,4215.85,14.242736486486487,358
17051,0.9730698000345267,1,Critical Risk,193,4,714.39,4.550254777070063,433
13655,0.9730256718454118,1,Critical Risk,113,6,2280.51,19.163949579831936,477
12665,0.9730125505867996,1,Critical Risk,324,3,313.6,18.447058823529414,344
18073,0.9729986536614202,1,Critical Risk,113,11,1308.0800000000002,22.948771929824563,82
13696,0.972954545709428,1,Critical Risk,421,3,472.0,31.466666666666665,244
14399,0.9728785260290668,1,Critical Risk,393,8,1541.96,8.290107526881721,280
12733,0.9728601319605551,1,Critical Risk,233,4,2258.37,14.570129032258064,455
16552,0.9728398504223125,1,Critical Risk,242,2,383.22,18.24857142857143,130
15795,0.9727062674294972,1,Critical Risk,149,8,1979.8700000000001,15.11351145038168,540
16202,0.9727060047978044,1,Critical Risk,360,9,2298.14,18.99289256198347,376
13441,0.9726970182461099,1,Critical Risk,91,2,639.78,17.291351351351352,339
16256,0.9726847680236592,1,Critical Risk,266,3,725.99,40.33277777777778,331
17559,0.9726272298288211,1,Critical Risk,512,1,167.62,13.968333333333334,0
16461,0.9726177934655764,1,Critical Risk,177,3,1615.22,6.00453531598513,468
17505,0.9725727877675798,1,Critical Risk,161,5,2266.68,22.6668,443
13275,0.9725328986964652,1,Critical Risk,383,2,241.66,4.8332,248
15254,0.9725159102880947,1,Critical Risk,126,3,1009.35,15.293181818181818,433
15944,0.9724220965673415,1,Critical Risk,276,4,836.6,27.886666666666667,449
13547,0.9722989515592098,1,Critical Risk,407,1,175.53,3.7346808510638296,0
14364,0.9722058716292606,1,Critical Risk,108,8,1034.25,20.279411764705884,102
13745,0.9721277192484656,1,Critical Risk,161,2,696.0,12.654545454545454,383
13154,0.9721043472614759,1,Critical Risk,398,3,1545.24,16.79608695652174,336
15464,0.9720639046835479,1,Critical Risk,337,1,1048.85,6.680573248407643,0
12559,0.9719895420695265,1,Critical Risk,319,1,379.90999999999997,19.995263157894737,0
13711,0.9719790343534744,1,Critical Risk,218,9,1792.26,19.48108695652174,505
14584,0.9719720578703835,1,Critical Risk,168,8,1684.11,7.655045454545454,491
13440,0.9719269894980507,1,Critical Risk,422,7,1211.8500000000001,20.89396551724138,28
14679,0.9718897345986474,1,Critical Risk,381,3,1126.24,18.46295081967213,349
17610,0.9718488110572098,1,Critical Risk,539,5,1529.49,9.741974522292994,193
15717,0.9718398732210694,1,Critical Risk,233,5,607.0,25.291666666666668,358
12734,0.9718283896983944,1,Critical Risk,352,3,407.15,22.619444444444444,39
16340,0.9718283806602028,1,Critical Risk,106,3,1526.06,4.0479045092838195,444
15340,0.9718273175844856,1,Critical Risk,561,1,105.5,15.071428571428571,0
17695,0.9718228061655736,1,Critical Risk,131,5,1321.24,22.78,549
17968,0.9717199140997689,1,Critical Risk,373,4,747.64,3.413881278538813,138
14942,0.9717183267007844,1,Critical Risk,401,4,338.56,22.570666666666668,328
13900,0.9717063198256974,1,Critical Risk,182,6,1432.27,15.400752688172043,441
13850,0.9716580202845503,1,Critical Risk,128,1,1595.48,17.155698924731183,0
13300,0.9715142511830299,1,Critical Risk,168,3,1142.71,21.161296296296296,404
14256,0.9714834708024759,1,Critical Risk,259,5,2397.4900000000002,18.026240601503762,434
13802,0.9714211947321487,1,Critical Risk,138,19,6685.1900000000005,22.358494983277595,523
13902,0.9714110088768657,1,Critical Risk,662,3,129.42000000000002,25.884000000000004,62
17126,0.9714014040800636,1,Critical Risk,151,9,1998.84,4.216962025316455,313
16180,0.9713475047937599,1,Critical Risk,99,13,5721.7300000000005,21.838664122137406,434
15071,0.9713411044971759,1,Critical Risk,93,4,909.1600000000001,18.554285714285715,476
18168,0.971202478464013,1,Critical Risk,175,16,3770.27,9.332351485148514,560
12916,0.9711419778575723,1,Critical Risk,138,7,3397.2200000000003,19.866783625730996,545
12592,0.9711227746582108,1,Critical Risk,91,4,1459.64,18.713333333333335,427
13526,0.9710799259390785,1,Critical Risk,737,2,601.14,15.413846153846153,0
17230,0.9710592813242144,1,Critical Risk,263,16,4532.55,26.352034883720933,467
14552,0.9710473495624445,1,Critical Risk,151,3,511.28000000000003,3.25656050955414,440
13341,0.971045766482938,1,Critical Risk,260,1,688.25,16.786585365853657,0
13740,0.9710238956259292,1,Critical Risk,240,5,1529.97,16.27627659574468,496
18191,0.9709475947672219,1,Critical Risk,261,2,529.4,35.29333333333333,215
12623,0.9709333362628128,1,Critical Risk,275,7,3489.84,20.40842105263158,420
13082,0.9708024918083499,1,Critical Risk,125,18,2365.55,22.74567307692308,591
16586,0.9707837351326967,1,Critical Risk,248,3,522.3,29.016666666666666,386
14346,0.9707764857220614,1,Critical Risk,120,5,2230.75,15.38448275862069,376
15049,0.9707722308406466,1,Critical Risk,273,1,40.050000000000004,20.025000000000002,0
13085,0.9707128170000665,1,Critical Risk,157,8,2006.0800000000002,25.39341772151899,581
16050,0.9706940329521935,1,Critical Risk,173,3,300.7,14.319047619047618,227
14142,0.9706458893877555,1,Critical Risk,372,2,983.15,14.896212121212121,273
14899,0.9702853226281007,1,Critical Risk,394,1,1304.98,9.595441176470588,0
16838,0.9702774265592587,1,Critical Risk,196,4,994.61,17.14844827586207,465
12857,0.9701451838071362,1,Critical Risk,210,6,2804.15,24.173706896551725,472
13194,0.9700223375649074,1,Critical Risk,135,2,370.78,41.19777777777777,285
15689,0.9699350229128647,1,Critical Risk,119,3,440.03000000000003,19.131739130434784,497
18262,0.9698966330846323,1,Critical Risk,139,3,577.54,13.75095238095238,462
14186,0.9698530575105007,1,Critical Risk,426,5,1550.63,14.909903846153847,217
18253,0.9698254783241279,1,Critical Risk,642,1,242.27999999999997,40.379999999999995,0
14682,0.9698245453261153,1,Critical Risk,187,6,1514.81,17.61406976744186,484
17464,0.9698106440931125,1,Critical Risk,157,3,643.94,16.94578947368421,461
17531,0.9694783046789109,1,Critical Risk,189,3,1179.22,20.688070175438597,428
14656,0.9692782114444017,1,Critical Risk,168,5,814.65,3.7890697674418603,434
17529,0.9692716490585356,1,Critical Risk,609,2,1240.25,15.125,87
14692,0.9691605166676659,1,Critical Risk,136,12,1673.09,10.327716049382715,480
12754,0.9691597509863837,1,Critical Risk,276,2,61.62,1.2575510204081632,31
17355,0.9691010969139318,1,Critical Risk,385,1,285.11,7.705675675675676,0
15425,0.9691000891120503,1,Critical Risk,399,4,1872.57,13.094895104895105,263
15629,0.9690396439497487,1,Critical Risk,449,4,2083.7,27.782666666666664,82
13382,0.9689963149266838,1,Critical Risk,280,5,1387.58,16.134651162790696,451
14565,0.9689214616507011,1,Critical Risk,95,5,3538.32,22.827870967741937,377
14013,0.9688998603234726,1,Critical Risk,109,5,1084.57,15.949558823529411,513
17692,0.9688883737731386,1,Critical Risk,126,12,2975.8,18.36913580246914,413
12601,0.9688530065514788,1,Critical Risk,189,6,605.66,18.35333333333333,214
12625,0.9687191596157728,1,Critical Risk,211,4,3749.96,22.189112426035503,384
14465,0.9686656451252992,1,Critical Risk,246,11,2077.21,11.289184782608697,454
17322,0.9686576853733615,1,Critical Risk,375,5,922.59,5.2123728813559325,360
16524,0.9685835225246587,1,Critical Risk,445,2,308.14,5.706296296296296,245
13000,0.9685647088637566,1,Critical Risk,259,3,956.1800000000001,15.675081967213115,465
15938,0.9685618150883613,1,Critical Risk,111,9,734.8100000000001,18.841282051282054,444
17035,0.9685484205237777,1,Critical Risk,245,4,613.59,18.593636363636364,491
16792,0.9685428218574864,1,Critical Risk,281,5,623.46,6.1123529411764705,422
17457,0.9684665186599388,1,Critical Risk,126,10,727.15,26.93148148148148,574
13593,0.9684424179250968,1,Critical Risk,107,14,5363.09,13.144828431372549,538
17749,0.9684418242291781,1,Critical Risk,177,3,946.98,16.910357142857144,368
14497,0.9684143368238866,1,Critical Risk,308,2,697.0600000000001,17.4265,364
17269,0.9682969867639214,1,Critical Risk,385,1,537.46,3.681232876712329,0
16761,0.9682704311594738,1,Critical Risk,96,1,316.62,24.355384615384615,0
17085,0.9681766690002891,1,Critical Risk,122,28,7823.41,7.854829317269076,610
16087,0.968172871639691,1,Critical Risk,409,2,211.8,52.95,279
14130,0.9680109251084107,1,Critical Risk,318,4,1569.23,7.132863636363637,408
17635,0.9680030164239306,1,Critical Risk,423,3,1125.78,15.421643835616438,166
15734,0.9679888089354703,1,Critical Risk,114,4,863.1,24.66,432
16832,0.9679260644399984,1,Critical Risk,183,5,336.25,16.8125,274
17713,0.9678496284727186,1,Critical Risk,381,4,1198.09,15.764342105263157,166
12507,0.9678451791907992,1,Critical Risk,133,4,799.66,19.9915,450
12402,0.967816255494055,1,Critical Risk,322,6,1256.9,17.955714285714286,347
15057,0.9677386677191154,1,Critical Risk,274,5,2003.94,35.15684210526316,458
13952,0.9675594897072037,1,Critical Risk,217,13,9176.771,25.141838356164385,505
15873,0.9675386670219541,1,Critical Risk,499,4,151.2,37.8,1
14265,0.9675150272088442,1,Critical Risk,108,4,1373.35,17.384177215189872,502
13513,0.967507341650442,1,Critical Risk,126,3,733.15,18.798717948717947,528
15607,0.9674997350317622,1,Critical Risk,336,9,1708.97,15.67862385321101,364
15074,0.9674619539412292,1,Critical Risk,104,3,1251.93,17.884714285714285,362
15303,0.967385486099052,1,Critical Risk,289,3,1224.18,17.741739130434784,393
15069,0.967372421192059,1,Critical Risk,178,1,1109.53,15.850428571428571,0
13253,0.967260587675699,1,Critical Risk,156,4,1810.09,28.7315873015873,546
16754,0.9672263003020041,1,Critical Risk,527,6,692.34,49.45285714285715,60
13280,0.9671805664177313,1,Critical Risk,121,7,2322.63,11.060142857142857,522
16647,0.967142430102712,1,Critical Risk,169,4,541.9,16.421212121212122,374
15169,0.9670218027319223,1,Critical Risk,381,2,569.22,9.647796610169491,344
13240,0.9669169610727354,1,Critical Risk,95,8,1655.22,7.196608695652174,556
12798,0.9668928783844799,1,Critical Risk,421,1,43.49,3.3453846153846154,0
17282,0.9667347683357606,1,Critical Risk,129,5,1418.1399999999999,6.753047619047618,418
14479,0.9667233834097368,1,Critical Risk,253,4,1299.11,8.718859060402684,479
14532,0.9666406716172634,1,Critical Risk,235,11,3249.68,10.449131832797427,462
13963,0.9666243048831261,1,Critical Risk,307,17,3011.87,17.510872093023256,288
14460,0.9666173724589171,1,Critical Risk,109,9,1024.3799999999999,24.984878048780484,613
16499,0.9665921852869022,1,Critical Risk,359,8,2470.94,17.2793006993007,186
16112,0.9665741803456492,1,Critical Risk,142,4,195.74,12.23375,195
14645,0.9665650319433863,1,Critical Risk,156,3,774.89,16.487021276595744,477
16961,0.9664963774859272,1,Critical Risk,115,3,794.56,15.28,415
15359,0.9664845702117387,1,Critical Risk,662,8,181.35,11.334375,30
14770,0.9664431149358353,1,Critical Risk,231,8,3561.1400000000003,18.169081632653064,419
16282,0.9664094563609085,1,Critical Risk,339,3,740.34,27.42,378
14918,0.9663828862478683,1,Critical Risk,115,9,2950.4100000000003,29.504100000000005,495
12653,0.9661616081038074,1,Critical Risk,148,3,1693.85,25.66439393939394,378
16993,0.9661093923229374,1,Critical Risk,463,2,632.85,39.553125,112
16118,0.9658965061958721,1,Critical Risk,652,1,414.04999999999995,34.50416666666666,0
14063,0.9657354453683152,1,Critical Risk,686,3,151.98000000000002,30.396000000000004,44
14749,0.9656357989497263,1,Critical Risk,479,1,310.15,17.230555555555554,0
15936,0.9655855428560122,1,Critical Risk,378,2,282.79,14.883684210526317,88
12514,0.9655789981197904,1,Critical Risk,266,2,1495.88,18.02265060240964,374
16919,0.9655466041317049,1,Critical Risk,155,24,4990.91,7.8227429467084635,320
17829,0.9655429183563704,1,Critical Risk,298,4,4199.900000000001,25.60914634146342,356
14920,0.96516700461392,1,Critical Risk,212,3,1607.17,16.568762886597938,352
15623,0.9651510396630796,1,Critical Risk,140,8,2297.85,21.475233644859813,588
15759,0.9649806908101063,1,Critical Risk,296,5,327.73,27.310833333333335,441
16088,0.9649409274646763,1,Critical Risk,591,1,88.35,44.175,0
18009,0.9649122779362621,1,Critical Risk,234,8,1947.33,10.940056179775281,417
17815,0.9649091366927607,1,Critical Risk,392,1,453.72,41.24727272727273,0
15353,0.9648962086046684,1,Critical Risk,254,7,2959.2,7.70625,483
15491,0.964819844466518,1,Critical Risk,94,6,2787.94,18.586266666666667,140
14000,0.9648173152558435,1,Critical Risk,210,4,1073.14,27.51641025641026,385
15149,0.964487387102422,1,Critical Risk,133,5,1267.1100000000001,18.912089552238807,515
14896,0.964482361149068,1,Critical Risk,204,8,2092.42,7.290662020905923,528
15581,0.9644325794845021,1,Critical Risk,155,35,4697.95,6.598244382022472,581
12648,0.9643753813297067,1,Critical Risk,154,4,1112.0,17.107692307692307,546
12418,0.9641911601997377,1,Critical Risk,112,4,1397.2,15.023655913978494,517
16471,0.9641399685332018,1,Critical Risk,274,4,955.98,16.20305084745763,377
16344,0.9640279700243701,1,Critical Risk,157,4,777.02,17.26711111111111,510
17732,0.9639289538994283,1,Critical Risk,372,8,2470.39,17.645642857142857,115
16725,0.9639013618626876,1,Critical Risk,301,14,1882.11,4.801301020408163,424
18093,0.9638978755065197,1,Critical Risk,92,7,1116.39,37.213,525
15691,0.9638793584397733,1,Critical Risk,251,4,377.5,31.458333333333332,480
13242,0.9638321223662516,1,Critical Risk,111,7,699.4,19.982857142857142,555
14327,0.9636365860800873,1,Critical Risk,162,6,1824.13,17.372666666666667,536
14403,0.9635740567992755,1,Critical Risk,140,4,343.31,28.609166666666667,497
14478,0.9635279990949458,1,Critical Risk,381,4,1205.86,17.997910447761193,356
15437,0.9634623695226585,1,Critical Risk,261,2,393.45,6.902631578947368,378
13307,0.9634374662216224,1,Critical Risk,119,3,273.34,18.222666666666665,472
14924,0.9634288593178968,1,Critical Risk,245,3,565.5600000000001,20.94666666666667,393
14625,0.9633215115581646,1,Critical Risk,195,11,4325.08,16.382878787878788,527
15456,0.9632456404782151,1,Critical Risk,282,10,2050.27,8.953144104803494,448
14549,0.963183090501858,1,Critical Risk,310,4,916.5500000000001,6.364930555555556,425
16641,0.9630830759698837,1,Critical Risk,105,2,554.5,15.402777777777779,596
15235,0.9630345758343624,1,Critical Risk,217,16,2937.81,15.710213903743314,170
12639,0.9630344500221995,1,Critical Risk,238,3,1112.3700000000001,17.94145161290323,389
13045,0.962950425317238,1,Critical Risk,98,3,808.9200000000001,17.976000000000003,387
15596,0.9629162856369379,1,Critical Risk,100,9,3130.04,17.784318181818183,398
13294,0.9628848607998428,1,Critical Risk,189,3,1689.53,16.564019607843136,456
17414,0.9628416328399289,1,Critical Risk,184,3,84.0,9.333333333333334,551
12363,0.9628018835398399,1,Critical Risk,109,2,413.28,19.68,132
